text,label
우리집은 매번 온 가족이 모여서 한번에 밥을 먹어,0
파인애플 식초로 아침 시작했네 키키,0
밥 먹고 머하기로 했어,0
"몰라,? 일단 오늘은 조카가 나랑 넘 놀고싶어해서 풍물시장 구경갔다가 밥 먹을것같아 키키",0
추석 음식들 아직 남았어?,0
여보 좋아하잖아. 추석음식으로 주말 보내보자.,0
"남은 음식은 주말에 다 먹어 버리고, 다음 주 식단이 또 걱정이군",0
마트도 있고 영화관도 있고 맛집도 많아서 좋네요,0
아침에 좀 일찍 와서 출첵부터 했네요.,0
아침 먹었나,0
오전에 집에 가서 가족들이랑 밥 먹고 오후엔 아마 여자친구 만날 것 같아,0
음식점은 어디로 예약했어?,0
둘다 아침을 꼭 ~드셔야겠네... 키키,0
내가 오빠한테 약 챙겨먹고있제?? 밥 먹고 꼭 약 먹어라고 할때마다 챙겨먹고있다 하더라구. 오늘 보니 제대로 안챙겨먹었음.아휴,0
저녁에 와서 홍삼 하나 짜먹고 콜레스테롤 약 먹고 비타민 먹고~,0
나는 점심시간마다 공 던져보려고.,0
밤에 음식을 자주 먹어?,0
아니면 야식을 살 안찌는 음식으로 찾아봐,0
대만은 진짜 음식이 맛있어,0
어떤 음식이 좋았던 것 같아?,0
그러게 세상 차가 많더라 아침부터 교통체증에 피곤하네,0
그러게나 말이다 휴 아침부터 차에 시달렸더니 피곤하네,0
길고양이들인데 마당에서 밥주고 그래서 거의 키우는 수준인가봐.,0
원래 어미 고양이만 밥 줬는데 새끼를 엄청 낳아왔대.,0
"응 우리 언니가 상견례 했었는데 룸으로 되어있고, 음식도 괜찮다고 하더라고",0
음식 맛이랑 주차는 어땠어?,0
"음식도 많이 나왔고, 맛도 좋았고, 무엇보다 교통도 좋았어",0
점심 한 11시에 먹었나?,0
근데 그때 20시에 토했는데도 점심먹은거 나오던데 키키,0
전날 남긴 굽네갈비천왕이랑 밥,0
키키 점심 안드셨길... 키키,0
내가 이거 버리는게 너무 싫고 힘들어서 음식물 쓰레기 처분하는거 찾아봤는데 요즘 처리하는 기계도 있더라,0
응응 근데 모든 프로그램은 아니고 저녁시간에 하는것만 그렇더라 키키,0
네. 집앞에 **초밥 알바구하더라구요,0
점심시간대 구하는거면 한번 도전해볼까요?,0
나도 신막사였어 2층침대에 아침에는 기상나팔이 아니고 가요가 나왔지,0
맨날 점심시간에는 다 같이 매점 갔는데.,0
"맞아, 밥 먹고 매점 가서 아이스크림 먹었어.",0
그걸로 밥하니까 완전 똑같더라?,0
나 너무 힘들어~ 제사 음식 준비하기...,0
근데 저녁엔 또 비가 온다고 하더라,0
토요일 저녁의 낙이지! 최근에 봤어?,0
보통 밥먹으면서 느긋하게 두 편 보는데 요즘은 밥도 마시고 있어.,0
나도 보통 밖에서 밥 먹을때 쓸 수 있으니까 좋더라.,0
나는 이미 점심 먹어서 미안. 너희들끼리 가,0
맞아 무리해서 식사량 줄이고 그러는건 안 좋은 것 같아,0
서점도 있고 식당도 있고,0
맞아 그러고 집에 가서 뻗었었어 밥 먹을 기운조차 없더라,0
응 서울이 아침에 1도더라!,0
기일 저녁에 추모관에서 보는 거지?,0
응 저녁 5시쯤 괜찮아?,0
어머니께서 당뇨가 있으셔서 음식도 조심하셔야 해.,0
그렇지!! 일단 배달음식 쓰레기부터 줄이자.,0
배달음식 쓰레기가 엄청나긴 하지~,0
요즘은 남자들도 음식도와줘야지 사랑 받는 남편돼,0
음식물쓰레기 그냥 버리면되는데,0
큰 문제가 아닐수 없네 그래도 이제 식당하는 사람들은 한시름놓았다,0
아침에는 비가오던데,0
응 저녁에 가야겠다!,0
"나도 전혀 몰랐다가, 점심시간마다 수다 떠는데 나는 고양이파잖아. 근데 그 사람은 강아지파 그 이상이더라고. 뭔가 너무 강아지에 치우쳐있어서 보니까 훈련사였어",0
"음식 값은 얼마 안되는데, 기본 배달 금액 맞추면 금액이 확 올라가잖아",0
"응, 그래서 음식이 많이 남는 경우가 많지",0
"집이 음식점이랑 가까우면 포장이라도 할텐데, 너무 아쉬워",0
"맞아, 그래서 나는 배달 음식 먹는 횟수를 좀 줄여 보려고",0
맛있는 음식을 자주 먹고 싶긴 한데 돈 때문에 그러기가 어렵네,0
명절에만 오니까 추석음식 먹기 바빠서 하하,0
거기 맛집이라고 매번 오면 가자해놓고 한번을 안가네,0
거기 맛집이라 배달도 안해줌...배짱임,0
그래도 가족들이랑 새해에는 모여서 간단하게 식사 하려구,0
"어머, 개가 왜 음식점에 목줄 없이 있어?",0
그러면 음식점 주인 개인거야? 주방에 동물을 데리고 들어가서 요리하는 사람이 어디 있어,0
"정말 주인이 음식을 할 때의 준비 자세도 안되어있고, 자기 동물 관리도 못하는 사람이네",0
밥 대신 토마토 먹게?,0
요즘 음식점에서 배달비 따로 받잖아,0
나름 아파트맛집이네 하하,0
저녁때만 오나?,0
아침부터 괴롭힘 당하고 매일 맞고 청소 때 제일 힘든 청소만 했어.,0
영화관은 음식 먹으러 가는 것도 있지.,0
"식당도 그렇고, 편의점도 그렇고 코로나 때문에 적어져서 더 그런거 아닐까",0
내일 아침에 뿌려주면 되지,0
난 미역 불려놓고 아침에 끓여 키키,0
요즘 식당칸 없죠?,0
그래도 부모님도 남사밥 좋아하실 듯,0
아침에 밤 까먹으면서 출근해야지,0
나는 일단 뷔페가고 싶어! 군대에서 짬밥만 6개월 먹었다~,0
요양병원에서 밥이랑 다 잘 챙겨주시겠지 ?,0
오늘 아침에도 작은아들 목 상태가 안 좋더라,0
점심시간 1시간 넘어.,0
집 김밥 먹고싶다,0
며칠전부터 집김밥이 땡기던데 키키,0
배운 것 중에 비빔밥이 기억나네요. 요리 자격증 따면 요리에 도움이 될 것 같으세요?,0
점심 뭐 먹지,0
또 점심시간이다 ㅠㅠ,0
점심 다먹었나?,0
밥먹고 자는거가 키키,0
점심 아까먹은거 아니가?,0
아까 간식이였고 키키 밥은 좀전에 무긋징,0
아 키키 밥은뭐먹었는데?,0
네네 지나갔었어요. 근데 요즘은 코로나 때문에 기차에서 음식을 못 판다고 들었어요.,0
응 밥도 못먹고 공부만 한다니까,0
근데 요새는 가족끼리 식사만 하고 그러더라,0
우리도 만나서 맛있는 식사하고 선물 드리면서 축하파티정도 하려고,0
가볍게 식사만해도 안서운하시겠지?,0
혼밥은 지겹기도 할거야. 누군가와 함께 먹는 즐거움이 있지.,0
아 키키 밖에 국밥 와있던데 뜯기가 싫네,0
국밥은 또 언제시킸노 키키,0
대건국밥아니야,0
부대찌개랑 국밥 샀음,0
대건국밥 국밥데이 하면 사야되 없다!,0
"대건국밥뜨면,. 알려줘 키키",0
나도 기다리는중 키키 대건국밥 만큼 실한게 없음,0
아 국밥은 부자국밥이 맛있는데 ㅠㅠ,0
부자국밥이 저기 진천동에 있는거제?,0
한우식당도 5%할인되더라 키키,0
아 한우식당도? 키키 식당도 기프트카드처럼 파는가보넹,0
그건아니고 예약한거보여주면 현장할인해줬어 키키 정육식당에서,0
저녁 뭐먹게?,0
어제 나물무침하고 먹었음 저녁,0
산보다녀와서 밥 잡수시는 군 키키,0
난 저녁도 안무것는데...,0
내 밥도 중요하다 ㅋ,0
영양제 같은 거라도 챙겨 먹어 밥도 잘먹고 다니고,0
저녁에 호프집 아르바이트 하고 집에 들어가는 중이야,0
루테인 효능이 있는 음식도 있던데?,0
일단은 음식으로 먹는 게 제일 좋고 모자르면 영양제 먹으라네,0
엄마는 이미 황반변성이 진행 중이라 음식이랑 영양제 둘 다 먹어야할듯,0
오늘 아침 버스에 사람들이 엄청 많더라고~,0
아침부터 아르바이트 하는 가게 사람이 너무 많았어 힘들어,0
아침부터 아르바이트를 하는 거야?,0
어 너무 힘들어 근데 아침부터 손님이 너무 많아 로또방에서 아르바이트 하거든,0
아침에는 추웠는데 점심쯤에는 덥더라구요.,0
문닫은식당들 많지ㅜㅜ,0
ㅠㅠ낼아침뭐먹노?,0
나짐 밥예약하게,0
좋네이 이월드 식당음식별로였던것 같앴는데 맘스터치는 좋구만,0
그니깐ㅋ. 기발하네 배고프다 아침에 케이크만 먹어싀,0
나도 밥안먹고 너무덥네ㅜㅜ,0
응ㅜㅜ범버카 기다리는중... ㅋ 몇개만 더타고 밥무야지,0
아무래도 밥을 덜 주기 때문에 살이 빠져,0
윽 근데 훈련도 힘든데 밥안주는건 좀 그렇다,0
아니 이번에 같이 일하는 동생이 나한테 호감을 표시해서 어쩌다 밥 한번 먹었는데 너무 잘 통하더라구,0
응 밥 먹을때 나 알아 가고 싶다고 말하더라고,0
밥솥이랑 전자레인지 중에 하나를 골라봐 바.,0
밥솥이 중요하지 않을까? 적어도 밥은 해먹어야지.,0
밥은 햇반으로 떼울 수 있기도 한데 고민돼.,0
역시 밥솥은 작은거로 하나정도는 마련해야겠지?,0
**가 밥이랑 김만먹고 키키 반버림,0
저녁 맛난거 먹어야겠네ㅜ,0
곧저녁인데?,0
저도 오늘 했어요. 점심내기는 항상 게임으로 하죠.,0
아침에 일어나면 입술에 피가 맺혀있더라,0
저녁을 안먹었더니 어지러버가... ㅠㅠ,0
아니지 신랑 먹고남은 국물에 밥 한숟갈... 남은거 넣고 키키,0
애들 밥주고 나니 밥없어서 키키 떡볶이 해줬거든,0
가족모임 식사를 뭐 할지 추천 받는다,0
나도 봤어. 음식점은 카드 단말기가 안돼서 결제도 현금이나 이체만 가능했다고 하더라고.,0
"셀프인테리어 하는 법, 혼밥만들기 등 다양한 프로그램을 구별로 한대.",0
점심시간마다 할 게 없다.,0
밥은 먹었낭,0
오늘의 아침은 안 먹지,0
밥 뭇나,0
응 김밥전,0
그래 너희 집에 김밥이 잇제,0
그래? 키키 하긴 밥은 무야지 키키,0
글치 키키 오늘저녁엔 글고 일찍 자면되지 키키,0
**도 밥주야되는데 키키 도넛박스 일어나자마자 슥 만지더라,0
오늘 아침에 나가는데 추웠어.,0
나도 아침에 추워서 겨울 코트 꺼내 입었어.,0
"난 아침에 좀 참으면 되겠다 싶어서 그냥 나간건데, 내일은 겉옷을 입어야 겠어.",0
그래야 겠어. 며칠전에 좀 덥길래 창문 좀 열어 봤더니 아침에 목아프더라고.,0
**님 점심 드셨어요? ^^,0
아래층에 식당들 있는 거 말이지? 시끄럽지 않을까.,0
식당을 비롯해서 필요한 상가는 다 있어서 편해보이던데,0
"그래, 알았어 그럼 식장에 식사자리 만들어 놓는다",0
점심시간에 누워있기 쌉가능,0
알았어 하하 아침에 일어나서 다래끼 커졌을까봐 걱정했는데,0
아침에도 세수 깨끗이 하라고 해야겠다,0
빨래건조대도 없고 밥솥도 없고 물도 없어서 다 주문했어.,0
밥솥은 어떤걸로 마련했어?,0
압력밥솥아니야? 생각보단 저렴하네.,0
압력밥솥인데 그정도면 제법 괜찮다.,0
어. 우선 **이가 야채랑 볶음밥을 너무 잘먹어서. 앞으로도 계속 가려고,0
밥솥을 구입하면서 쌀을 샀는데 몸에 좋으라고 현미도 함께 구입했어.,0
점심에 양배추랑 닭가슴살 볶아먹었는데 존맛,0
오늘 저녁 메뉴는 뭐니?,0
"오늘 저녁 메뉴는 아직 미정이야, 너는 오늘 저녁 메뉴 정했니?",0
나도 궁금해 밥에 뿌려 먹는 뭐 있다던데,0
그래도 맛다시라도 있어야 밥이 술술 넘어가,0
"김치통 들고, 내일 저녁쯤에 우리집으로 와",0
쟤는 김치 없으면 밥 안먹잖아,0
아침에도 조금 추워.,0
오늘 아침에도 눈이 좀 뻑뻑하네,0
밥도 밥솥은 전기를 많이 쓰니까 냉동실에 넣고 렌지로 돌려서 먹잖아.,0
아니야 넌 식당해도 될정도야 **이 피셜,0
니 취 팔로 마? 밥 먹었니?,0
점심 먹었어?,0
응 점심먹었어 키키 너는?,0
비빔밥 비벼가지고 에프에 펼쳐가지구 해봤거든?,0
비빔밥 해먹으려고 꺼냈더니 ㅠ 며칠되서 그런가,0
진짜 비빔밥은 금방 물림ㅋ,0
나도 오늘 먹고 아...비빔밥은 그만~싶더라,0
오늘까지만 먹으면은 키키 추석음식을 빠빠이하겠다,0
내일 준비 시작하니까 저녁에 보자,0
내일 저녁은 나 시간 될지 모르겠다,0
촬영 끝나고 먹는 음식이 얼마나 맛있을까?,0
밥이 없어,0
저녁 아르바이트로 뭐가 좋을까?,0
밥은 어떻게 주지?,0
밥도 사서 줘야지.,0
먹은 음식만 잘 먹어도 건강할걸?,0
초밥이 땡기네 푸핫 키키,0
아진짜초밥 키키,0
니도 초밥윽시 좋아하네,0
군대에서 젤 먹고 싶던 음식이 뭐야?,0
계란프라이는 식사때 안나왚,0
"점점 핵가족 형태로 가니까, 우리도 그냥 우리 가족들 끼리만 밥먹어",0
여행지 음식점 월요일에 많이 닫던데?,0
난 주로 아침에 감고 저녁에는 안감아,0
아 그래? 나는 아침에 한 번 저녁에 한 번 감아,0
근데 아침에 잘 감으면 저녁은 괜찮던데?,0
맞아 음식이나 화장품이나 기한이 임박하거나 막판 떨이용으로 저렴하게 판매를 하는 쇼핑몰이야,0
"약과뜯으니까 와서 한입에넣고감,밥 빼고다 잘먹음",0
점심은 뭐먹었어?,0
저녁이 고민되는구만,0
저녁엔 못나가 주차 할 곳 없을까봐,0
점심시간에 할 거지?,0
"응, 밥 먹고 운동장에서 보자.",0
둘째는 밥 잘 안먹어요?,0
우리 애들도 밥 잘 안 먹는데 요즘은 체력이 딸리나 밥 열심히 먹네요 키키,0
점심은 우째우째 먹었느데 저녁은 뭘 먹나 ㅠ,0
저녁은 뭐먹니ㅜ,0
저녁은 친구랑 안먹나?,0
저녁먹고갈수도 있고 아님 그냥 일찍헤어질수도있구ㅋ저녁이문제다ㅋ,0
저녁도 시키자 키키,0
응 저녁도시켜야겠다,0
저녁은 ... 미역국해야되나 키키,0
나 결국 김밥해먹었어ㅋ,0
김밥이랑 라면ㅋ,0
친구네 간다했는데 **이가 저녁먹고가라고~해서,0
결국 저녁먹고 이제헤어지려고함,0
김밥? 쌌어?,0
주위에 식당 같은 것들은 잘 되어 있어?,0
김밥은? 쌌어?,0
아좋다ㅜ 나도 집 김밥 먹고싶다ㅠㅠ,0
집에 김밥재료있어서 다행이었지뭐,0
요즘 땡기던데집김밥,0
응응 김밥먹으면좋지 키키,0
집김밥 키키,0
김밥 맛있게하대 키키,0
우리회사는 점심에 직원들이랑 내기 한다,0
점심값내기 오늘도 할꺼같아,0
그래도 회사에서 가끔은 식사쿠폰이 나와서 그거 몰아서 주기도 해,0
좋은 회사 다니시네요 저희는 식사 쿠폰 없는데,0
요즘 점심 안주는 회사 많다고 하던데 우리는 간식도 나와,0
그러자. 아빠는 집에 없으셔서 저녁에 보고 가야겠어,0
나도 점심 먹고 산책이나 갔다올까 싶어,0
오늘 배달안하고 먹었더니 키키 저녁에 막판에는 짜증나더라,0
아 나는 오늘 저녁 대충먹으려고했다가 키키,0
또 무칠라고 올 저녁에 꺼냈다?,0
응 물론 요새 일방적으로 식사 차려주는 시대는 아니지만...,0
그래요? 맞아요 저 최근에 갔을때 사람도 별로 없고 음식물도 안에서는 못먹게 하더라고요,0
응응 그러니깐 저녁 먹고 가라구~자고 가도 된다고,0
밥솥에 밥 확인하고 키키,0
뭘 해줄게 없었는데 키키 김밥재료가 보여서 키키,0
그냥 저녁 먹고 가라고 했더니 키키 알겠다면서 다들 키키,0
나도 덕분에 내일 김밥 먹을듯,0
김밥 자꾸 카니 더 땡김 키키,0
하여튼 친구도 좀 그랬는지 키키 설거지랑 김밥같이 만들었음 키키,0
저녁은 제공해 줘?,0
응응 저녁 당연히 주지.,0
아침에 손가락 얼어서 깨질뻔했어 나,0
키키 아침 예보 잘 보고 다녀야겠어,0
"그래 가격이 저렴하재, 거기 밥도 맛나고 키 암튼 효과가 좋으면 좋겠다",0
가족끼리 식당가서 먹어?,0
"출근하기 전에 한 번, 저녁에 한 번 시켜",0
아까 저녁에 먹은거 아니었나 김밥과,0
스파게티 먹으러 가자고 했더니 식당가면 오래 기다려야 한다고 싫대요,0
아침에 중앙공원 가서 김밥 먹고 키키 탑텐 문열때까지 기다려서 갔는데,0
난 김밥 키키,0
아까 저녁에 밥을 다먹었어,0
근데 오빠 밥 많이 펏거든?,0
더먹을라고 하는거야 밥 없는데?,0
꼭 많을때는 밥 많다고 덜으라고 하고,0
용돈 드리고 케익에 식사 대접하고 2차 가고 하면 돈 엄청 들꺼같아요,0
맛집도 끝내줬어 재밌는 일이 꽤 있었네,0
"출근,점심 후, 퇴근 전 !",0
아침형 인간이 군대가면 그나마 다행이지,0
올빼미형은 정말 힘들겠구나 아침에 눈 뜨기도,0
다같이 잠자고 밥먹는게 얼마나 힘들겠어,0
밥만 좀 빨리 먹음 좋것네,0
니도 뭐 음식 잘하대 ㅋ,0
아침  고민이네 키키,0
아침부터 고민이다 키키,0
너는? 김밥싸나ㅋ,0
아니 김밥은 점심이나 저녁으로,0
옹 그럼 아침은? 키키,0
**는 밥?거부 ... 케이크 ? 사탕? 드시고계심 키키,0
아침부터 차가 왜 이렇게 막히냐.,0
우리가 밥을 많이 얻어먹긴 했어,0
"나도 그렇다 음식 솜씨가 없어서,",0
"거기다 자연드림 음식은 맛도 별로거든,",0
지난번에 가지덮밥해줬더니  잘먹었었어,0
가지덮밥하니 키키 가지가 잘안보이더라구 키키 그래서 잘먹은듯,0
그래서그냥 딴거삼 다김밥싸 먹나봐,0
나는 쇼핑과 음식 위주로 보는 것 같아,0
나 아까 점심먹으러 밖에 나갔었어.,0
나도 냉장고 오겹살 있는데 김밥 먹고 잤더니 배가 안꺼짐,0
아 키키 아빠식당인가,0
요즘 아침에 코도시렵더라.,0
저녁으로 키키 오겹살. 고고,0
낼 **는 김밥전 먹고간데 키키,0
김밥전 맛있지 키키 먹을줄아네,0
오 키키 멋지네 키키 낼 아침은 첵스초코 먹겠네,0
그래서 당일날 생신 축하 못하고 시골에서 다시 올라오신 날 저녁에 했었어,0
오늘 아침은 어제보다 안춥지?,0
아침에 챙피해서 잠바 벗을 려다가 더 챙피해 질까봐 쭉입었답니다,0
그래도 저녁에는 쌀쌀해 질꺼야 감기조심해라,0
그럼 밥만 하는 거야?,0
3끼하니까 돌밥돌밥이잖아,0
대량으로 해야해서 밥하기가 힘들대 맛있기도 힘들구,0
응응 그렇지 다음주에 같이 밥 먹기로 했어,0
나는 식사량 조절을 못 해서 그게 안돼 ㅠㅠ,0
그럼 미리 밥을 덜어 놓고 먹으면 어때?,0
맞아 저녁 바람이 차드라구,0
내가 맛있는 저녁은 살게,0
하하 곧 추석음식먹는다링,0
그리고 음식도 많이 신경 써야 하더라고.,0
맞아 기름진 음식은 피하는 것이 좋다고 해.,0
난 가리는 음식이 엄청 많거든...,0
맞아 난 싫은 음식은 무조건 거르는데 데이트하면서 먹게 된 음식도 있긴 했었거든~,0
나도 안먹어 봤던 음식을 여자친구 덕에 입문한 것도 있어!,0
맞아 그렇게 또 음식 취향이 비슷해지는 경우도 있더라고~,0
점심이 오랜만에 롯데리아 먹었더니 맛있다,0
응 하하 점심 할인하길래 데리버거 세트 사먹었어,0
하하 애들한테 최고의 점심이었겠네,0
내가 생각하기에는 음식인것같아,0
맞아 음식! 엄청 중요하지,0
응 나도 최근에 결혼식 갔다왔는데 음식이 별로더라!,0
나도 어제 결혼식 다녀왔는데 음식이 너무 맛이 없어서 화가 났어,0
응 결혼식이 재밌어도 음식이 맛이없으면 뭔가 별로인 느낌이야,0
나도 식당가서 당황했어,0
맛도 웬만한 음식점보다 맛있더라,0
응 거기 밥이 맛있거든,0
밥을 요즘 많이 안 먹잖아요~,0
"니 밥을 좀 먹어야겠구먼,",0
밥이 제일 보약 키키,0
밥은 어쩌고?,0
그치 음식쪽은 일단 재료값도 장난아니니깐,0
그래서 아침에 후딱 나갈 때도 있어,0
아침에? 진심 부지런한디,0
아침에 나가면 하루종일 피곤하긴 함 ㅋ,0
일교차 심하니 목이 아침마다 목이 잠겨,0
오늘 저녁 메뉴는 뭐야?,0
오늘도 비빔밥이지 뭐... 나물이 너무 많이 남았어 하하,0
너무 비빔밥만 계속 먹는 거 아니야?,0
그러다 비빔밥 질리겠다 키키,0
신랑이 슬슬 비빔밥 질리나보구나 키키,0
요즘은 점심 회식도 많이 하더라,0
소규모 점심 회식이 최고인 것 같아,0
점심에 맛있는 것도 먹고 완전 좋아,0
아침에 스프랑 사과만 먹었더니 배고프다,0
아무래도 그렇지... 특히 감자 넣으면 식당에서 파는 맛이래,0
여기도 아침부터 먹구름이 가득이야,0
카페에 어떤아줌도 아침 대낮부터 술을,0
구체적인 얘기는 내일 저녁에 만나서 하는거 어때?,0
그래! 내일 저녁 나 시간 괜찮으니까 만나서 준비물이나 일정 짜보자!,0
오늘 점심에 뭐 먹을까?,0
오늘은 탕수육 빼고 짜장 짬뽕 볶음밥으로 시켜줘 하하,0
하하 오늘은 완전 식사류로 먹네,0
밥먹고 차마시고 하지,0
낮에는 골프하고 저녁에는 수영을 했어요,0
짜장면 짬뽕 볶음밥 너무 맛있었어,0
다음에는 짜장면 볶음밥을 곱배기로 시키고 짬뽕 국물만 추가 해야겠어,0
우리 동네 중에 최고 맛집 같아,0
헐 나도 아침에 차박 유튜브 봤는데 키키,0
응응 하하 남은 건 얼려서 내일 아침에 먹자,0
점심 먹은 것이 체했었나봐요,0
나는 음식점에서 홀서빙 아르바이트 해봤어.,0
아하. 어떤 음식점이었어?,0
같이 살면 밥도 같이 먹고 빨래도 생기는게 당연한데 그걸 혼자만 치우는게 아니라 서로 역할을 나누거나 날짜를 정해서 했으면 좋겠어.,0
오늘 저녁엔 또 뭐먹나... 맨날 메뉴 걱정이네 하하,0
저녁엔 또 뭘먹나...,0
비빔밥 먹으려고 했더니 작은 아들이 너무 지겹대 키키,0
명절음식 빨리 먹어야하는데 다들 싫어하네 하하,0
보통 여행사에서는 식당도 하나 골라서 들어가고 이러는데 이곳은 관광지까지만 데려다주고 그 이후는 다 자유더라고!,0
저녁 먹을 때 리챔도 구울까?,0
맞아... 짜게 먹으면 식사 후에도 속이 좀 거북해,0
음 부모님께 맛있는 저녁을 만들어서 대접해드리려해,0
근데 저녁엔 너무 무서워서 못살꺼 같아요,0
아침 메뉴 해결인가?,0
그런거 같아요 아침 등원할때 정문 너무 추워요,0
그래서 아침엔 패딩입고 오후엔 자켓입어요,0
오늘 아침에 먹은 누텔라 도너츠 어땠어?,0
그래야겠어 저녁에 먹으러 가자 해야겠다,0
내가 보니까 지금 아침 비행기 기준으로 왕복 9만원 정도면 되겠는데?,0
음식물 처리기 산건 어때? 만족하나?,0
오늘 점심은 카레 먹을까?,0
아 맞다~ 냉동실 보니 밥 다 떨어졌던데,0
그럼 밥도 새로 해야겠네 키키,0
밥이 일찍 돼서 점심을 일찍 먹었네,0
오늘 아침에 수업 가는 길에 선거활동 하는 거 봤어. 반갑더라,0
응 그냥 하다 보니까 아침에 눈 뜨면 하게 되더라구.,0
연인이 음식을 만들어 주는 거에 어떻게 생각해?,0
아무리 취미여도 좋아하지 않으면 음식을 안 만들어 줄거 같아.,0
그러면 연인이 음식을 만들어 줬는데 맛이 없으면 어떡할거야?,0
밥 챙길때 문을 한번 열거든 그때 문앞에 슥 주면 되 키키,0
밥 챙겨가면서 가져갈꺼라 키키,0
오늘 저녁에 삼겹살 먹을래?,0
강아지가 밥을 너무 안먹는데 왜 그런거지?,0
그럼 밥 숫가락으로 1개정도면 될꺼예요,0
쿠팡 어제 저녁에 주문한거 보통 이틀걸리제? 로켓와우 말고,0
1박2일 저녁 메뉴는 장어구이네,0
예전에 맛집이라고 해서 먹어 봤는데 난 못먹겠어,0
나는 식사 약속이 있어서 이거 끝나고 가려고.,0
밥먹고 바로 눕는거 아냐?,0
아니 평소에 저녁에 말이야,0
씨리얼도 다 먹었던데 내일 아침은 뭐 먹지?,0
명절 음식 많아서 장을 계속 안봤더니 아침에 먹을만한 게 없오,0
아침에 계란 후라이 먹으면 은근히 든든해,0
응응 아침은 간단하게 먹는게 최고야,0
맞아... 아침 괜히 많이 먹으면 속만 거북하지 하하,0
내 아침은 신경쓰지 말고 내일 애들이나 잘 챙겨줘 하하,0
그래서 아침에 못간다고 문자했는데 미안하네요,0
오늘 저녁 뭐 먹고싶냐구 물어봤어,0
오랜만에 같이 먹는 저녁이라 맛있는거 먹고싶어,0
아침엔 애들 어제 말한 거 먹었어?,0
잘했네... 뭐라도 먹고 가야 아침에 활동하지,0
그정도면 아침으로 충분해,0
밥은먹어요?안먹음 문제있는건데요,0
밥도 거의 안먹어 간신히 몇알 정도 먹는거 같아,0
응... 그래서 아침에 일할 때 상당히 괴로워.,0
아이고… 밥은 제대로 먹는 거야?,0
웅 그럼 방번호보고 밥넣어줄때 문앞에 같이 놔준대 키키,0
점심에는 혼자 뭐먹나 고민이네 하하,0
밥 갖다 주지 그냥 편하게 쉬다 오면 되는 거지.,0
회사밥 먹기 싫어 넘 맛없어,0
그럼 집에와서 밥묵옹,0
오늘 저녁 7번가 먹을거 아냐?,0
그건 아닌데 걍 밥먹어야지 반찬도 가지고 왔는데,0
그래 오빤 밥먹어 애들 피자시켜주지머,0
또 우리 동네는 아침 일찍부터 공사를 많이해서 시끄러운 편이니까 이 기회에 바꿔봐,0
정말 재밌겠다! 저녁먹고 넷플릭스도 보면 되겠다,0
애들이랑 집에서 음식 시켜 먹고 그랬어.,0
서비스로 핫윙이랑 스파게팅오니깐 우리는 밥무면 되고,0
아까는 밥 무믄 된다매 키키,0
응 오늘 저녁에 퇴근하고 다들 모여,0
새로운 음식 도전하는거 너무 재밌오,0
이따 저녁에 친척들과 약속이 있어,0
저녁약속이야?,0
개 밥그릇이 100만원이 넘어,0
내 밥그릇은 다이소 출신인데,0
일주일 동안 점심먹고 커피쏘는거,0
아침엔 더웠는데 지금은 또 춥네~,0
유퀴즈에 나와서 떡볶이 맛집 가는 게 나왔어,0
정말 식당에서 먹는 수육같았어,0
아침부터 회사에서 교육 수강하라고 난리네,0
"대구도 맛집 많고, 문화 거리도 잘 되어있다고 들었지.",0
아침부터 차장이 스캔을 시키네요,0
아침부터 업무를 주는군요,0
맞아요 진리예요 오늘 저녁은 고기로 해야 겠네요,0
오늘 저녁도 날이 선선해서 삼겹살 먹기 좋아요,0
사먹을 맛집 찾아봐야겠다,0
대게가 더 맛있지 게딱지에 밥도 비벼먹고 하하,0
애들 데리고 가려면 아침 일찍 나와야 해.,0
우리 **는 다양하게 음식도 골고루 잘 먹는구나~.,0
내일 점심에는 생선 쪄서 ** ** 줄까?,0
나는 음식이 너무 맛있었어,0
근데 음식 먹을 때 너무 불편할 거 같은데.,0
엄마 저녁메뉴는 뭔가요?,0
너희것 한개 남겨두고 우리 저녁에 두개 끓여먹으려고해.,0
그리고 쓰레기 봉투랑 음식물 쓰레기 봉투도 편의점에서 구매 가능하지,0
혼자살려면 이제 음식도 해먹을줄 알고 해야지,0
매일아침에 면도하기 너무 힘들어!,0
아침 식사 하셨나요,0
아침 먹고 건지산 가는중이야~,0
"계란 한개, 토마토, 자두, 키위등 과일과 된장국과 밥 조금 먹었지.",0
간식도 절제하고 단맛나는 음식도 절제를 많이 하는편이야~,0
맞아 그리고 가서 휴게소 음식 꼭 먹어야돼.,0
휴게소 가면 무슨음식 먹어?,0
제사 지내면 가족들이 음식도 나눠 먹고 좋다,0
나도 제사 비빔밥이 먹고싶네 제삿밥 맛있지,0
그래 가족들이랑 같이 비벼 먹는 제삿밥 맛있지,0
오죽하면 안동에는 헛제삿밥이 유명하겠나,0
** ** 할머니집에서 점심 먹고 놀고 있으라 말했지?,0
애들에게 할머니집에서 점심먹고 파티할거라고 말했어요,0
엄마 우리** 햅쌀밥 해놓고 기다리고 있으니까 지금 데리고 와도 돼~.,0
빨래가 끝나고 가야해서 30분 넘어야 출발하면 12시나 점심 먹겠어요,0
아침 일찍부터 일어나서 아침을 일찍 먹으니까 배도 고프겠다.,0
